transaction_amount,buyer_account_age_days,seller_trust_score,num_previous_disputes,velocity_1h,seller_rating,is_new_seller,payment_method,category,is_fraud
1230.54,88.0,82.32,0.0,0.0,4.72,0.0,upi,Pharmacy,0
1437.69,70.0,67.8,0.0,1.0,3.0,0.0,wallet,Electronics,0
477.3,409.0,54.38,1.0,2.0,2.6,0.0,card,Electronics,0
1200.65,798.0,65.85,0.0,1.0,3.27,0.0,upi,Pharmacy,0
640.1,11.0,47.5,1.0,1.0,2.22,0.0,wallet,Beauty,0
649.5,318.0,66.18,1.0,2.0,3.66,0.0,cod,Food & Beverage,0
703.2,193.0,80.46,2.0,2.0,4.39,0.0,card,Home & Kitchen,0
94.97,142.0,83.58,0.0,0.0,4.85,0.0,wallet,Beauty,0
1707.99,83.0,79.78,0.0,2.0,3.94,0.0,cod,Fashion,0
660.61,250.0,43.94,0.0,1.0,1.85,0.0,upi,Fashion,0
642.63,221.0,59.07,0.0,1.0,2.88,0.0,cod,Books,0
1869.46,26.0,39.47,0.0,2.0,1.68,1.0,upi,Fashion,1
1115.83,284.0,87.55,0.0,0.0,4.62,0.0,cod,Books,0
435.62,326.0,53.05,1.0,3.0,2.88,1.0,upi,Home & Kitchen,1
1010.31,260.0,77.47,0.0,1.0,4.1,0.0,upi,Beauty,0
1142.65,143.0,70.91,0.0,2.0,4.17,0.0,cod,Electronics,0
730.69,538.0,74.96,1.0,0.0,3.75,0.0,upi,Fashion,0
2525.95,88.0,67.38,1.0,2.0,3.17,0.0,wallet,Home & Kitchen,0
707.82,358.0,31.25,0.0,0.0,1.55,1.0,upi,Food & Beverage,0
828.49,592.0,76.15,0.0,0.0,3.51,0.0,upi,Food & Beverage,0
853.04,146.0,62.1,1.0,1.0,2.9,0.0,upi,Beauty,0
1373.85,83.0,53.76,1.0,0.0,2.69,0.0,cod,Beauty,0
401.73,166.0,72.22,0.0,1.0,3.76,0.0,card,Grocery,0
1498.54,34.0,82.44,0.0,2.0,3.87,0.0,card,Fashion,0
3241.6,238.0,62.24,1.0,0.0,2.72,0.0,cod,Books,1
250.37,163.0,72.49,0.0,1.0,3.84,0.0,card,Pharmacy,0
424.37,60.0,48.3,1.0,3.0,2.15,0.0,wallet,Food & Beverage,0
220.17,198.0,72.31,0.0,0.0,3.66,0.0,upi,Fashion,0
119.23,27.0,58.41,0.0,0.0,3.26,0.0,upi,Pharmacy,0
414.73,5.0,95.26,0.0,0.0,5.0,0.0,cod,Electronics,0
437.88,406.0,47.33,0.0,1.0,2.54,0.0,wallet,Pharmacy,0
1443.21,7.0,86.14,0.0,1.0,4.63,0.0,cod,Grocery,0
1836.33,61.0,48.75,0.0,1.0,2.51,0.0,upi,Books,0
1004.9,382.0,80.41,0.0,4.0,3.69,0.0,cod,Food & Beverage,0
1687.71,541.0,77.29,0.0,0.0,4.6,0.0,upi,Pharmacy,0
1357.95,33.0,76.47,0.0,1.0,3.96,0.0,upi,Beauty,0
515.24,33.0,78.72,0.0,1.0,4.08,0.0,cod,Food & Beverage,0
1095.28,670.0,49.41,0.0,0.0,2.52,0.0,upi,Grocery,0
373.18,6.0,53.07,1.0,0.0,2.14,1.0,cod,Electronics,0
828.5,311.0,38.46,0.0,2.0,1.66,0.0,card,Home & Kitchen,0
964.04,723.0,35.78,0.0,1.0,2.28,1.0,cod,Grocery,1
1250.81,109.0,60.61,0.0,3.0,2.45,0.0,upi,Fashion,0
2347.84,90.0,84.0,1.0,3.0,4.16,0.0,card,Beauty,0
291.5,40.0,35.56,0.0,2.0,1.86,1.0,card,Fashion,1
812.35,481.0,45.83,1.0,1.0,2.19,0.0,upi,Home & Kitchen,0
2071.67,113.0,31.52,1.0,2.0,2.18,1.0,upi,Books,1
484.36,868.0,93.6,0.0,4.0,4.22,0.0,wallet,Pharmacy,0
387.12,232.0,57.8,0.0,1.0,2.67,0.0,upi,Books,0
1338.28,185.0,74.77,0.0,1.0,3.83,0.0,upi,Electronics,0
1198.82,442.0,94.52,1.0,3.0,4.84,0.0,card,Pharmacy,0
221.92,278.0,98.13,0.0,0.0,4.94,0.0,cod,Books,0
544.75,108.0,29.69,0.0,0.0,1.56,1.0,wallet,Electronics,0
338.02,115.0,95.61,0.0,0.0,4.59,0.0,cod,Grocery,0
339.27,204.0,71.98,0.0,0.0,3.5,0.0,cod,Grocery,0
1138.45,67.0,95.95,0.0,4.0,4.48,0.0,upi,Books,0
1136.7,197.0,59.42,0.0,1.0,3.09,0.0,card,Grocery,0
815.75,476.0,90.66,0.0,0.0,4.02,0.0,card,Home & Kitchen,0
287.97,68.0,59.14,1.0,0.0,2.55,0.0,card,Grocery,0
348.26,42.0,92.27,1.0,2.0,4.88,0.0,cod,Fashion,0
1071.27,150.0,78.03,2.0,0.0,3.72,0.0,wallet,Books,0
244.43,102.0,54.21,1.0,2.0,3.43,0.0,wallet,Electronics,0
167.7,414.0,37.57,0.0,1.0,1.74,0.0,upi,Electronics,0
577.76,247.0,22.46,0.0,1.0,1.0,1.0,upi,Grocery,0
818.54,82.0,88.0,0.0,1.0,4.79,0.0,upi,Pharmacy,0
189.84,64.0,64.9,0.0,2.0,3.54,0.0,upi,Electronics,0
1104.4,119.0,47.66,0.0,1.0,2.32,0.0,cod,Fashion,0
752.54,186.0,84.64,0.0,0.0,4.2,0.0,card,Food & Beverage,0
322.24,202.0,93.1,0.0,2.0,4.96,0.0,card,Food & Beverage,0
874.07,262.0,57.56,1.0,0.0,2.94,0.0,cod,Home & Kitchen,0
136.72,69.0,54.93,1.0,2.0,2.65,1.0,upi,Food & Beverage,1
614.15,89.0,39.27,1.0,0.0,1.91,0.0,wallet,Beauty,0
635.01,45.0,21.64,1.0,3.0,1.67,1.0,upi,Fashion,1
825.86,13.0,69.67,0.0,2.0,3.39,0.0,upi,Electronics,0
900.26,234.0,67.61,1.0,0.0,3.29,0.0,cod,Fashion,0
1384.09,584.0,33.79,0.0,0.0,1.68,0.0,cod,Grocery,0
791.24,107.0,86.48,0.0,0.0,4.34,0.0,upi,Home & Kitchen,0
236.65,146.0,77.91,0.0,5.0,3.67,0.0,upi,Grocery,0
388.38,230.0,81.11,0.0,1.0,4.53,0.0,card,Grocery,0
3850.25,520.0,68.05,0.0,1.0,3.29,0.0,card,Electronics,0
188.97,16.0,72.42,0.0,1.0,3.77,0.0,cod,Grocery,0
2799.38,75.0,64.28,0.0,2.0,3.71,0.0,upi,Electronics,0
2531.34,255.0,88.6,0.0,1.0,4.33,0.0,cod,Food & Beverage,0
232.69,460.0,64.53,0.0,0.0,3.35,0.0,upi,Books,0
1559.28,171.0,92.23,0.0,1.0,4.25,0.0,upi,Home & Kitchen,0
1092.56,92.0,78.87,0.0,2.0,3.71,0.0,card,Beauty,0
1755.65,259.0,63.56,1.0,2.0,3.22,0.0,cod,Home & Kitchen,0
401.9,132.0,72.63,1.0,0.0,3.52,0.0,upi,Beauty,0
1096.03,56.0,68.71,0.0,3.0,3.67,0.0,upi,Beauty,0
477.73,349.0,54.43,0.0,1.0,2.57,1.0,card,Fashion,0
326.92,274.0,61.16,0.0,1.0,2.99,0.0,card,Fashion,0
866.82,68.0,63.88,1.0,2.0,3.01,0.0,wallet,Pharmacy,0
1351.53,227.0,79.75,0.0,0.0,4.33,0.0,card,Food & Beverage,0
1266.0,193.0,72.44,1.0,2.0,3.57,0.0,card,Electronics,0
1637.05,3.0,76.52,0.0,3.0,3.64,0.0,cod,Grocery,0
427.73,57.0,84.48,0.0,1.0,3.97,0.0,upi,Grocery,1
2519.26,43.0,50.0,3.0,0.0,2.18,1.0,upi,Electronics,1
848.68,44.0,71.11,0.0,0.0,3.77,0.0,cod,Home & Kitchen,0
312.47,54.0,67.38,0.0,1.0,3.35,0.0,card,Books,0
1554.07,371.0,33.71,1.0,0.0,2.57,0.0,cod,Beauty,0
765.1,96.0,61.36,0.0,2.0,2.91,0.0,upi,Books,0
526.85,157.0,71.25,0.0,1.0,3.1,0.0,upi,Books,0
768.88,364.0,92.36,1.0,2.0,4.56,0.0,upi,Grocery,0
162.83,274.0,24.57,0.0,2.0,1.91,1.0,cod,Electronics,1
2187.97,38.0,39.03,1.0,0.0,2.06,0.0,upi,Beauty,0
1187.9,115.0,72.27,0.0,1.0,3.59,0.0,card,Books,0
849.78,695.0,96.66,0.0,1.0,4.68,0.0,card,Pharmacy,0
642.75,110.0,52.66,0.0,2.0,2.54,1.0,upi,Home & Kitchen,0
1692.7,98.0,64.7,0.0,2.0,3.6,0.0,upi,Fashion,0
2273.71,294.0,61.97,0.0,1.0,2.85,0.0,card,Fashion,0
282.99,229.0,63.25,1.0,0.0,3.17,0.0,card,Grocery,0
848.91,44.0,79.97,0.0,0.0,4.04,0.0,upi,Beauty,0
1045.54,148.0,87.02,0.0,2.0,4.36,0.0,card,Pharmacy,0
1682.12,493.0,80.34,0.0,1.0,3.93,0.0,wallet,Beauty,0
1314.39,237.0,98.2,1.0,2.0,4.48,0.0,wallet,Food & Beverage,0
1094.97,254.0,69.36,1.0,0.0,3.53,0.0,cod,Pharmacy,0
791.18,82.0,43.48,0.0,1.0,2.09,1.0,cod,Pharmacy,1
254.29,290.0,25.49,0.0,4.0,1.65,1.0,cod,Grocery,1
893.28,229.0,62.9,0.0,0.0,3.09,0.0,cod,Electronics,0
664.56,135.0,66.25,0.0,0.0,3.3,0.0,upi,Food & Beverage,0
281.4,621.0,40.47,0.0,1.0,2.07,0.0,upi,Beauty,0
2277.46,265.0,47.34,2.0,4.0,2.51,0.0,cod,Electronics,1
839.17,866.0,82.65,0.0,2.0,3.59,0.0,card,Electronics,0
1289.28,130.0,90.3,0.0,0.0,4.61,0.0,cod,Books,0
687.96,115.0,61.59,0.0,2.0,2.57,0.0,wallet,Beauty,0
356.72,292.0,55.91,0.0,2.0,2.69,0.0,upi,Home & Kitchen,0
1355.88,82.0,75.6,0.0,3.0,3.97,0.0,wallet,Home & Kitchen,0
2381.26,50.0,33.5,0.0,3.0,2.3,0.0,upi,Beauty,0
1665.51,15.0,44.62,0.0,1.0,1.93,0.0,upi,Beauty,0
1128.53,133.0,69.58,0.0,1.0,3.23,0.0,card,Beauty,0
671.28,1.0,67.82,0.0,0.0,2.89,0.0,wallet,Fashion,0
980.22,94.0,28.1,0.0,1.0,1.19,1.0,wallet,Grocery,1
1326.03,27.0,79.45,0.0,1.0,4.66,0.0,card,Beauty,0
627.69,114.0,73.73,1.0,1.0,3.21,0.0,card,Beauty,0
1313.4,57.0,77.66,0.0,0.0,2.95,0.0,upi,Beauty,0
711.11,268.0,80.64,0.0,1.0,4.3,0.0,cod,Books,0
128.58,21.0,78.85,0.0,1.0,4.2,0.0,cod,Electronics,0
373.48,620.0,64.12,0.0,1.0,3.22,0.0,upi,Pharmacy,0
739.5,18.0,58.9,0.0,2.0,2.98,0.0,upi,Grocery,0
892.26,350.0,48.45,2.0,0.0,2.66,0.0,upi,Fashion,0
1553.9,10.0,83.26,0.0,0.0,4.41,0.0,wallet,Pharmacy,0
1024.06,19.0,62.96,1.0,0.0,2.84,0.0,cod,Home & Kitchen,0
200.72,103.0,68.32,0.0,0.0,3.04,0.0,upi,Electronics,0
1325.34,52.0,79.31,1.0,2.0,3.66,0.0,cod,Home & Kitchen,0
646.54,29.0,79.88,3.0,0.0,3.76,0.0,upi,Beauty,0
252.39,20.0,38.02,0.0,0.0,2.12,1.0,card,Grocery,0
1317.12,452.0,68.45,0.0,1.0,3.74,0.0,card,Grocery,0
1463.24,172.0,67.91,1.0,0.0,3.29,0.0,card,Electronics,0
928.49,110.0,76.52,0.0,1.0,3.91,0.0,upi,Fashion,0
1060.3,109.0,58.48,0.0,0.0,2.9,0.0,wallet,Beauty,0
906.51,335.0,84.35,0.0,3.0,3.97,0.0,cod,Grocery,0
1287.45,998.0,70.98,2.0,2.0,3.28,0.0,upi,Home & Kitchen,0
725.59,250.0,64.62,0.0,0.0,3.25,0.0,card,Fashion,0
118.96,153.0,62.0,0.0,3.0,3.33,0.0,card,Beauty,0
378.46,171.0,86.63,0.0,1.0,4.45,0.0,card,Pharmacy,0
440.19,79.0,60.47,0.0,1.0,2.96,0.0,upi,Pharmacy,0
649.53,176.0,33.2,0.0,3.0,2.08,0.0,card,Pharmacy,0
704.07,202.0,74.53,0.0,0.0,4.2,0.0,cod,Beauty,0
2127.87,43.0,38.13,0.0,0.0,1.45,1.0,upi,Electronics,0
829.4,161.0,22.33,0.0,1.0,1.0,1.0,upi,Beauty,1
1059.89,231.0,52.88,2.0,2.0,2.21,0.0,card,Grocery,0
746.53,322.0,46.26,0.0,1.0,2.58,1.0,upi,Home & Kitchen,0
907.46,182.0,65.1,1.0,3.0,3.17,0.0,wallet,Grocery,0
1051.48,20.0,49.92,0.0,1.0,2.51,1.0,card,Fashion,1
1670.09,15.0,29.32,0.0,0.0,1.65,1.0,card,Food & Beverage,0
1643.91,31.0,90.09,1.0,1.0,4.5,0.0,card,Grocery,0
245.09,48.0,83.78,0.0,2.0,4.0,0.0,upi,Fashion,0
453.62,260.0,88.53,0.0,0.0,4.1,0.0,wallet,Grocery,0
645.93,213.0,82.35,0.0,1.0,4.05,0.0,upi,Books,0
1556.97,101.0,51.71,0.0,1.0,2.83,0.0,cod,Food & Beverage,0
983.22,229.0,88.07,0.0,1.0,3.9,0.0,upi,Beauty,0
701.72,99.0,71.49,0.0,2.0,3.43,0.0,cod,Electronics,0
302.32,416.0,59.78,0.0,1.0,2.41,0.0,card,Books,0
1363.65,117.0,83.66,1.0,0.0,4.46,0.0,card,Grocery,0
1721.41,465.0,74.35,0.0,1.0,3.22,0.0,wallet,Electronics,0
393.27,115.0,53.99,1.0,3.0,2.22,1.0,wallet,Beauty,1
194.76,507.0,75.15,0.0,2.0,4.01,0.0,upi,Books,0
780.69,104.0,86.81,0.0,1.0,4.15,0.0,cod,Electronics,0
795.35,1.0,87.16,1.0,3.0,3.81,0.0,upi,Books,0
2054.23,183.0,33.86,0.0,2.0,1.85,1.0,card,Electronics,0
517.53,3.0,87.92,0.0,2.0,4.43,0.0,cod,Electronics,0
450.57,55.0,78.54,0.0,2.0,4.51,0.0,upi,Books,0
436.7,53.0,81.09,0.0,1.0,3.69,0.0,cod,Books,0
320.91,215.0,73.45,0.0,2.0,3.37,0.0,card,Electronics,0
714.69,245.0,67.66,0.0,0.0,3.16,0.0,card,Fashion,0
1420.32,176.0,67.19,0.0,0.0,3.65,0.0,cod,Home & Kitchen,0
1462.5,74.0,79.66,0.0,0.0,3.39,0.0,card,Electronics,0
333.47,120.0,66.42,0.0,0.0,3.21,0.0,cod,Books,0
1601.89,55.0,69.69,1.0,1.0,3.56,0.0,upi,Fashion,0
838.53,509.0,58.13,1.0,3.0,3.26,0.0,upi,Food & Beverage,0
153.78,514.0,82.05,0.0,0.0,3.84,0.0,card,Grocery,0
1310.92,33.0,89.37,0.0,3.0,4.55,0.0,cod,Home & Kitchen,0
1660.35,189.0,42.78,0.0,2.0,1.94,0.0,cod,Beauty,0
543.7,184.0,86.66,0.0,1.0,3.95,0.0,card,Electronics,0
825.11,200.0,96.36,1.0,0.0,4.77,0.0,cod,Beauty,0
696.43,405.0,76.04,0.0,1.0,3.71,0.0,cod,Home & Kitchen,0
880.56,155.0,48.53,0.0,3.0,2.57,0.0,card,Fashion,0
680.55,543.0,85.99,0.0,2.0,4.88,0.0,upi,Home & Kitchen,0
944.3,3.0,55.91,0.0,0.0,2.92,0.0,card,Fashion,0
113.5,259.0,77.77,0.0,0.0,3.88,0.0,upi,Fashion,0
526.37,179.0,62.67,0.0,3.0,3.29,0.0,upi,Grocery,0
740.81,67.0,92.67,0.0,2.0,4.4,0.0,cod,Beauty,0
1206.76,7.0,51.53,0.0,1.0,2.8,1.0,wallet,Pharmacy,0
114.68,29.0,61.48,0.0,0.0,2.86,0.0,cod,Books,0
1665.93,33.0,43.34,0.0,0.0,2.25,1.0,upi,Fashion,0
829.29,574.0,73.69,0.0,3.0,3.6,0.0,upi,Home & Kitchen,0
1574.57,276.0,70.02,1.0,0.0,3.41,0.0,upi,Home & Kitchen,0
1039.26,21.0,64.65,0.0,0.0,3.7,0.0,upi,Pharmacy,0
1952.21,53.0,76.13,0.0,2.0,3.52,0.0,upi,Beauty,0
1086.2,615.0,85.39,0.0,1.0,4.4,0.0,card,Home & Kitchen,0
205.67,104.0,59.53,0.0,0.0,2.83,0.0,upi,Food & Beverage,0
1246.65,456.0,72.68,0.0,0.0,3.89,0.0,upi,Electronics,0
888.9,44.0,79.83,0.0,0.0,3.58,0.0,wallet,Pharmacy,0
499.99,72.0,84.08,0.0,3.0,4.09,0.0,cod,Electronics,0
917.08,250.0,96.57,1.0,1.0,4.54,0.0,card,Books,0
1104.32,86.0,92.85,0.0,0.0,5.0,0.0,card,Pharmacy,0
953.12,179.0,77.34,0.0,1.0,4.24,0.0,wallet,Pharmacy,0
249.28,167.0,46.61,1.0,0.0,2.1,0.0,card,Food & Beverage,0
2078.87,106.0,86.69,0.0,3.0,3.97,0.0,upi,Fashion,0
1373.99,178.0,83.11,0.0,1.0,4.01,0.0,card,Grocery,0
791.32,274.0,24.85,1.0,0.0,1.47,1.0,upi,Food & Beverage,1
645.07,137.0,89.29,0.0,3.0,4.54,0.0,wallet,Books,0
1990.44,92.0,60.07,0.0,1.0,2.88,0.0,card,Beauty,0
946.69,411.0,74.1,1.0,1.0,4.04,0.0,cod,Home & Kitchen,0
262.5,140.0,64.83,0.0,0.0,3.34,0.0,cod,Electronics,0
1996.4,36.0,67.7,0.0,1.0,3.12,0.0,upi,Electronics,0
572.17,270.0,63.55,0.0,2.0,2.55,0.0,wallet,Beauty,0
260.2,24.0,71.79,0.0,2.0,4.2,0.0,card,Electronics,0
960.54,11.0,48.98,0.0,0.0,2.36,1.0,cod,Grocery,1
476.78,21.0,88.83,0.0,2.0,3.72,0.0,card,Fashion,0
732.65,225.0,83.74,0.0,3.0,4.27,0.0,card,Fashion,0
1069.85,660.0,71.53,0.0,1.0,3.07,0.0,upi,Electronics,0
69.71,459.0,49.72,0.0,2.0,2.87,0.0,upi,Grocery,0
876.35,724.0,69.83,0.0,3.0,3.85,0.0,cod,Fashion,0
1715.19,37.0,44.72,1.0,1.0,2.16,0.0,upi,Grocery,0
281.52,210.0,77.17,0.0,0.0,3.52,0.0,upi,Food & Beverage,0
98.22,25.0,53.23,0.0,1.0,2.81,0.0,card,Electronics,0
1406.71,137.0,71.87,0.0,2.0,3.96,0.0,upi,Grocery,0
846.83,54.0,47.28,0.0,1.0,2.33,1.0,card,Beauty,0
1160.83,119.0,84.03,0.0,2.0,4.09,0.0,upi,Home & Kitchen,0
577.88,52.0,92.14,0.0,1.0,4.38,0.0,upi,Home & Kitchen,0
940.88,436.0,75.32,0.0,1.0,3.66,0.0,cod,Beauty,0
2011.53,416.0,59.67,1.0,0.0,2.94,0.0,upi,Home & Kitchen,0
1172.87,135.0,87.9,0.0,0.0,4.25,0.0,upi,Grocery,0
309.61,851.0,78.72,1.0,0.0,3.64,0.0,upi,Beauty,0
1620.04,58.0,23.88,0.0,1.0,1.69,1.0,upi,Beauty,0
758.07,19.0,73.58,0.0,0.0,3.61,0.0,upi,Electronics,0
125.5,106.0,61.93,0.0,0.0,2.94,0.0,cod,Pharmacy,0
412.45,172.0,25.84,2.0,1.0,1.35,1.0,card,Pharmacy,0
342.44,3.0,64.02,0.0,0.0,3.27,0.0,upi,Pharmacy,0
731.12,44.0,52.76,0.0,1.0,2.62,0.0,card,Beauty,0
1651.14,146.0,79.42,0.0,3.0,3.63,0.0,cod,Pharmacy,0
1362.56,474.0,92.15,0.0,1.0,4.6,0.0,card,Electronics,0
491.03,319.0,84.35,1.0,1.0,4.26,0.0,wallet,Grocery,0
1095.14,601.0,73.33,0.0,1.0,3.76,0.0,upi,Beauty,0
544.91,1.0,81.24,0.0,1.0,4.14,0.0,card,Food & Beverage,0
639.92,355.0,84.3,1.0,3.0,4.27,0.0,card,Grocery,0
997.09,170.0,66.56,0.0,0.0,3.01,0.0,card,Beauty,0
280.58,91.0,68.38,0.0,0.0,4.18,0.0,card,Pharmacy,0
682.83,260.0,81.09,0.0,5.0,4.19,0.0,card,Books,0
690.16,375.0,88.36,0.0,1.0,4.65,0.0,wallet,Electronics,0
445.39,75.0,94.74,0.0,3.0,4.92,0.0,upi,Food & Beverage,0
1083.52,222.0,45.84,0.0,1.0,2.26,0.0,card,Grocery,0
1090.11,11.0,59.18,0.0,2.0,2.66,0.0,upi,Food & Beverage,0
367.76,29.0,60.61,0.0,0.0,2.96,0.0,upi,Electronics,0
272.21,232.0,86.85,0.0,1.0,4.06,0.0,card,Home & Kitchen,0
764.08,116.0,46.95,1.0,0.0,1.89,1.0,cod,Home & Kitchen,0
400.7,24.0,72.17,0.0,1.0,4.23,0.0,wallet,Books,0
584.67,93.0,41.61,0.0,0.0,2.32,1.0,cod,Pharmacy,0
66.05,78.0,79.46,0.0,1.0,4.0,0.0,card,Home & Kitchen,0
685.22,269.0,84.02,0.0,0.0,4.22,0.0,upi,Fashion,0
605.96,329.0,83.37,0.0,1.0,4.35,0.0,upi,Books,0
289.67,151.0,90.28,0.0,1.0,4.48,0.0,cod,Fashion,0
1309.44,121.0,84.58,1.0,3.0,4.04,0.0,upi,Food & Beverage,0
594.79,682.0,41.41,1.0,3.0,2.48,1.0,cod,Home & Kitchen,1
832.92,168.0,79.01,0.0,3.0,3.67,0.0,cod,Electronics,0
1262.69,166.0,72.25,0.0,1.0,3.96,0.0,upi,Food & Beverage,0
1131.88,117.0,77.79,1.0,1.0,3.89,0.0,upi,Grocery,0
228.51,52.0,81.78,0.0,1.0,4.16,0.0,card,Food & Beverage,0
861.46,269.0,89.26,0.0,1.0,4.35,0.0,upi,Food & Beverage,0
439.69,319.0,82.48,1.0,3.0,3.77,0.0,upi,Books,0
1563.67,96.0,56.38,0.0,0.0,2.59,0.0,upi,Books,0
2301.4,157.0,50.6,0.0,0.0,2.62,0.0,cod,Food & Beverage,0
1703.52,124.0,71.46,0.0,0.0,3.31,0.0,upi,Grocery,0
1290.34,51.0,88.52,1.0,1.0,4.16,0.0,wallet,Home & Kitchen,0
736.98,14.0,87.46,1.0,1.0,4.58,0.0,card,Food & Beverage,0
1365.8,68.0,21.74,0.0,0.0,1.2,1.0,cod,Beauty,0
170.51,305.0,62.81,1.0,3.0,2.74,0.0,upi,Beauty,1
479.57,45.0,60.07,0.0,0.0,3.35,0.0,upi,Beauty,0
1098.42,115.0,88.71,0.0,0.0,4.81,0.0,upi,Electronics,0
673.11,17.0,73.55,0.0,2.0,3.59,0.0,cod,Books,0
326.17,16.0,82.56,0.0,1.0,3.61,0.0,cod,Electronics,0
1079.07,208.0,77.85,0.0,5.0,3.47,0.0,upi,Pharmacy,0
1924.68,230.0,55.71,0.0,3.0,2.61,0.0,upi,Grocery,0
1813.95,451.0,80.16,0.0,1.0,4.36,0.0,card,Beauty,0
485.4,252.0,70.91,2.0,1.0,3.59,0.0,upi,Books,0
2149.45,419.0,49.04,1.0,1.0,2.08,1.0,wallet,Pharmacy,1
555.14,75.0,60.09,1.0,5.0,3.44,0.0,card,Food & Beverage,1
875.98,161.0,47.07,0.0,1.0,2.34,1.0,upi,Books,0
1511.68,342.0,84.49,2.0,0.0,4.46,0.0,upi,Beauty,0
111.36,71.0,53.9,0.0,1.0,2.6,0.0,upi,Electronics,0
839.46,276.0,30.42,1.0,2.0,1.0,1.0,card,Pharmacy,1
391.84,288.0,21.91,1.0,0.0,1.0,1.0,cod,Books,0
608.4,16.0,71.01,0.0,4.0,3.3,0.0,card,Pharmacy,0
1511.35,247.0,88.37,0.0,1.0,4.51,0.0,cod,Fashion,0
552.26,743.0,79.8,0.0,3.0,4.12,0.0,cod,Electronics,0
739.28,23.0,75.49,2.0,1.0,4.33,0.0,cod,Fashion,0
768.61,434.0,76.4,2.0,1.0,3.81,0.0,card,Pharmacy,0
1239.8,196.0,65.99,0.0,1.0,3.27,0.0,cod,Electronics,0
1448.36,375.0,36.84,1.0,0.0,1.55,1.0,upi,Fashion,0
961.23,127.0,75.0,0.0,0.0,4.02,0.0,upi,Fashion,0
593.32,78.0,40.44,0.0,1.0,2.46,0.0,cod,Fashion,0
909.82,429.0,67.68,0.0,0.0,3.19,0.0,upi,Beauty,0
573.82,782.0,81.62,0.0,1.0,4.04,0.0,upi,Pharmacy,0
2269.15,169.0,74.88,0.0,1.0,3.85,0.0,card,Electronics,0
740.56,185.0,79.29,0.0,2.0,3.72,0.0,card,Food & Beverage,0
1674.37,233.0,25.19,0.0,4.0,1.0,1.0,upi,Electronics,1
1681.36,179.0,62.07,1.0,0.0,3.14,0.0,card,Pharmacy,0
964.44,177.0,20.95,0.0,2.0,1.22,1.0,upi,Fashion,1
1050.49,712.0,23.94,1.0,2.0,1.0,1.0,upi,Beauty,0
1053.26,317.0,83.1,0.0,2.0,4.15,0.0,wallet,Grocery,0
1198.53,345.0,76.72,0.0,3.0,4.45,0.0,upi,Electronics,0
311.99,180.0,85.22,1.0,3.0,4.59,0.0,upi,Pharmacy,0
2949.97,151.0,56.53,0.0,2.0,2.98,0.0,upi,Electronics,0
900.85,327.0,56.92,0.0,2.0,2.68,0.0,wallet,Electronics,0
1917.96,620.0,72.14,0.0,2.0,3.79,0.0,upi,Food & Beverage,0
913.27,15.0,61.74,0.0,1.0,2.59,0.0,upi,Food & Beverage,0
951.24,182.0,83.49,0.0,0.0,4.14,0.0,upi,Food & Beverage,0
503.12,249.0,50.48,0.0,0.0,2.37,1.0,upi,Home & Kitchen,0
561.42,405.0,71.1,0.0,3.0,3.78,0.0,upi,Beauty,0
150.35,53.0,38.92,0.0,0.0,1.29,1.0,upi,Home & Kitchen,0
2594.84,70.0,87.31,0.0,0.0,5.0,0.0,card,Electronics,0
1710.6,9.0,87.04,0.0,0.0,4.22,0.0,cod,Books,0
501.69,179.0,56.94,1.0,3.0,3.33,0.0,upi,Food & Beverage,1
850.89,165.0,67.03,0.0,0.0,3.57,0.0,cod,Grocery,0
1210.15,222.0,54.07,1.0,2.0,2.8,1.0,wallet,Grocery,1
333.33,58.0,66.89,0.0,2.0,3.41,0.0,cod,Pharmacy,0
464.78,169.0,77.37,1.0,2.0,3.89,0.0,cod,Fashion,0
768.89,945.0,88.41,0.0,2.0,4.27,0.0,cod,Beauty,0
2006.85,499.0,85.36,0.0,0.0,4.39,0.0,upi,Home & Kitchen,0
490.29,212.0,25.17,0.0,1.0,1.2,1.0,upi,Pharmacy,1
1233.31,193.0,85.58,1.0,2.0,4.44,0.0,upi,Food & Beverage,0
2507.93,253.0,75.39,0.0,0.0,3.89,0.0,card,Books,0
1724.48,195.0,21.02,0.0,2.0,1.0,1.0,upi,Electronics,0
301.91,667.0,64.6,0.0,2.0,3.08,0.0,card,Electronics,0
576.0,341.0,95.12,0.0,0.0,4.84,0.0,cod,Fashion,0
772.61,308.0,76.63,0.0,1.0,3.96,0.0,upi,Pharmacy,0
438.13,110.0,85.53,1.0,0.0,4.13,0.0,cod,Fashion,0
1541.28,6.0,90.89,0.0,1.0,4.24,0.0,card,Pharmacy,0
277.19,43.0,88.13,0.0,3.0,4.48,0.0,card,Electronics,0
498.64,104.0,53.34,0.0,1.0,2.77,0.0,upi,Home & Kitchen,0
1042.97,339.0,69.56,0.0,2.0,3.51,0.0,upi,Grocery,0
816.64,226.0,74.79,1.0,0.0,3.71,0.0,card,Electronics,0
433.34,42.0,46.65,1.0,1.0,2.57,0.0,cod,Books,0
2153.66,209.0,62.54,1.0,2.0,2.84,0.0,cod,Electronics,0
350.43,63.0,83.25,1.0,0.0,3.91,0.0,cod,Home & Kitchen,0
1394.21,4.0,81.55,2.0,3.0,3.91,0.0,upi,Home & Kitchen,0
1171.14,223.0,46.27,0.0,0.0,2.28,0.0,card,Pharmacy,0
